model,log,alg,time
g-45-20-20-10-5--50-20-20--10--75--18,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--10--75--19,log,double-smallest,3074
g-45-20-20-10-5--50-20-20--10--75--2,log,double-smallest,13829
g-45-20-20-10-5--50-20-20--10--75--20,log,double-smallest,894
g-45-20-20-10-5--50-20-20--10--75--21,log,double-smallest,21932
g-45-20-20-10-5--50-20-20--10--75--22,log,double-smallest,27899
g-45-20-20-10-5--50-20-20--10--75--23,log,double-smallest,2360
g-45-20-20-10-5--50-20-20--10--75--24,log,double-smallest,4030
g-45-20-20-10-5--50-20-20--10--75--25,log,double-smallest,1481
g-45-20-20-10-5--50-20-20--10--75--26,log,double-smallest,3791
g-45-20-20-10-5--50-20-20--10--75--27,log,double-smallest,51457
g-45-20-20-10-5--50-20-20--10--75--28,log,double-smallest,4459
g-45-20-20-10-5--50-20-20--10--75--29,log,double-smallest,24094
g-45-20-20-10-5--50-20-20--10--75--3,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--10--75--30,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--10--75--4,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--10--75--5,log,double-smallest,5756
g-45-20-20-10-5--50-20-20--10--75--6,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--10--75--7,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--10--75--8,log,double-smallest,2701
g-45-20-20-10-5--50-20-20--10--75--9,log,double-smallest,2281
g-45-20-20-10-5--50-20-20--30--25--1,log,double-smallest,407
g-45-20-20-10-5--50-20-20--30--25--10,log,double-smallest,741
g-45-20-20-10-5--50-20-20--30--25--11,log,double-smallest,309
g-45-20-20-10-5--50-20-20--30--25--12,log,double-smallest,386
g-45-20-20-10-5--50-20-20--30--25--13,log,double-smallest,753
g-45-20-20-10-5--50-20-20--30--25--14,log,double-smallest,276
g-45-20-20-10-5--50-20-20--30--25--15,log,double-smallest,5736
g-45-20-20-10-5--50-20-20--30--25--16,log,double-smallest,1421
g-45-20-20-10-5--50-20-20--30--25--17,log,double-smallest,10588
g-45-20-20-10-5--50-20-20--30--25--18,log,double-smallest,663
g-45-20-20-10-5--50-20-20--30--25--19,log,double-smallest,380
g-45-20-20-10-5--50-20-20--30--25--2,log,double-smallest,943
g-45-20-20-10-5--50-20-20--30--25--20,log,double-smallest,1577
g-45-20-20-10-5--50-20-20--30--25--21,log,double-smallest,402
g-45-20-20-10-5--50-20-20--30--25--22,log,double-smallest,582
g-45-20-20-10-5--50-20-20--30--25--23,log,double-smallest,1362
g-45-20-20-10-5--50-20-20--30--25--24,log,double-smallest,401
g-45-20-20-10-5--50-20-20--30--25--25,log,double-smallest,509
g-45-20-20-10-5--50-20-20--30--25--26,log,double-smallest,494
g-45-20-20-10-5--50-20-20--30--25--27,log,double-smallest,618
g-45-20-20-10-5--50-20-20--30--25--28,log,double-smallest,141
g-45-20-20-10-5--50-20-20--30--25--29,log,double-smallest,1920
g-45-20-20-10-5--50-20-20--30--25--3,log,double-smallest,5150
g-45-20-20-10-5--50-20-20--30--25--30,log,double-smallest,145
g-45-20-20-10-5--50-20-20--30--25--4,log,double-smallest,6620
g-45-20-20-10-5--50-20-20--30--25--5,log,double-smallest,4455
g-45-20-20-10-5--50-20-20--30--25--6,log,double-smallest,1115
g-45-20-20-10-5--50-20-20--30--25--7,log,double-smallest,470
g-45-20-20-10-5--50-20-20--30--25--8,log,double-smallest,455
g-45-20-20-10-5--50-20-20--30--25--9,log,double-smallest,761
g-45-20-20-10-5--50-20-20--30--50--1,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--50--10,log,double-smallest,3597
g-45-20-20-10-5--50-20-20--30--50--11,log,double-smallest,54353
g-45-20-20-10-5--50-20-20--30--50--12,log,double-smallest,3759
g-45-20-20-10-5--50-20-20--30--50--13,log,double-smallest,13259
g-45-20-20-10-5--50-20-20--30--50--14,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--50--15,log,double-smallest,625
g-45-20-20-10-5--50-20-20--30--50--16,log,double-smallest,14155
g-45-20-20-10-5--50-20-20--30--50--17,log,double-smallest,1655
g-45-20-20-10-5--50-20-20--30--50--18,log,double-smallest,18776
g-45-20-20-10-5--50-20-20--30--50--19,log,double-smallest,18175
g-45-20-20-10-5--50-20-20--30--50--2,log,double-smallest,8145
g-45-20-20-10-5--50-20-20--30--50--20,log,double-smallest,1684
g-45-20-20-10-5--50-20-20--30--50--21,log,double-smallest,1483
g-45-20-20-10-5--50-20-20--30--50--22,log,double-smallest,480
g-45-20-20-10-5--50-20-20--30--50--23,log,double-smallest,443
g-45-20-20-10-5--50-20-20--30--50--24,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--50--25,log,double-smallest,4349
g-45-20-20-10-5--50-20-20--30--50--26,log,double-smallest,466
g-45-20-20-10-5--50-20-20--30--50--27,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--50--28,log,double-smallest,1550
g-45-20-20-10-5--50-20-20--30--50--29,log,double-smallest,1809
g-45-20-20-10-5--50-20-20--30--50--3,log,double-smallest,26872
g-45-20-20-10-5--50-20-20--30--50--30,log,double-smallest,2647
g-45-20-20-10-5--50-20-20--30--50--4,log,double-smallest,3677
g-45-20-20-10-5--50-20-20--30--50--5,log,double-smallest,5309
g-45-20-20-10-5--50-20-20--30--50--6,log,double-smallest,1996
g-45-20-20-10-5--50-20-20--30--50--7,log,double-smallest,1455
g-45-20-20-10-5--50-20-20--30--50--8,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--50--9,log,double-smallest,46601
g-45-20-20-10-5--50-20-20--30--75--1,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--10,log,double-smallest,10824
g-45-20-20-10-5--50-20-20--30--75--11,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--12,log,double-smallest,1962
g-45-20-20-10-5--50-20-20--30--75--13,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--14,log,double-smallest,23336
g-45-20-20-10-5--50-20-20--30--75--15,log,double-smallest,1296
g-45-20-20-10-5--50-20-20--30--75--16,log,double-smallest,52062
g-45-20-20-10-5--50-20-20--30--75--17,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--18,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--19,log,double-smallest,24883
g-45-20-20-10-5--50-20-20--30--75--2,log,double-smallest,28313
g-45-20-20-10-5--50-20-20--30--75--20,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--21,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--22,log,double-smallest,2894
g-45-20-20-10-5--50-20-20--30--75--23,log,double-smallest,55839
g-45-20-20-10-5--50-20-20--30--75--24,log,double-smallest,2299
g-45-20-20-10-5--50-20-20--30--75--25,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--26,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--27,log,double-smallest,17470
g-45-20-20-10-5--50-20-20--30--75--28,log,double-smallest,11766
g-45-20-20-10-5--50-20-20--30--75--29,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--3,log,double-smallest,14285
g-45-20-20-10-5--50-20-20--30--75--30,log,double-smallest,35389
g-45-20-20-10-5--50-20-20--30--75--4,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--5,log,double-smallest,7276
g-45-20-20-10-5--50-20-20--30--75--6,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--30--75--7,log,double-smallest,2346
g-45-20-20-10-5--50-20-20--30--75--8,log,double-smallest,14915
g-45-20-20-10-5--50-20-20--30--75--9,log,double-smallest,47608
g-45-20-20-10-5--50-20-20--50--25--1,log,double-smallest,413
g-45-20-20-10-5--50-20-20--50--25--10,log,double-smallest,1788
g-45-20-20-10-5--50-20-20--50--25--11,log,double-smallest,733
g-45-20-20-10-5--50-20-20--50--25--12,log,double-smallest,1561
g-45-20-20-10-5--50-20-20--50--25--13,log,double-smallest,731
g-45-20-20-10-5--50-20-20--50--25--14,log,double-smallest,223
g-45-20-20-10-5--50-20-20--50--25--15,log,double-smallest,604
g-45-20-20-10-5--50-20-20--50--25--16,log,double-smallest,277
g-45-20-20-10-5--50-20-20--50--25--17,log,double-smallest,237
g-45-20-20-10-5--50-20-20--50--25--18,log,double-smallest,282
g-45-20-20-10-5--50-20-20--50--25--19,log,double-smallest,1070
g-45-20-20-10-5--50-20-20--50--25--2,log,double-smallest,347
g-45-20-20-10-5--50-20-20--50--25--20,log,double-smallest,685
g-45-20-20-10-5--50-20-20--50--25--21,log,double-smallest,433
g-45-20-20-10-5--50-20-20--50--25--22,log,double-smallest,627
g-45-20-20-10-5--50-20-20--50--25--23,log,double-smallest,1039
g-45-20-20-10-5--50-20-20--50--25--24,log,double-smallest,748
g-45-20-20-10-5--50-20-20--50--25--25,log,double-smallest,1279
g-45-20-20-10-5--50-20-20--50--25--26,log,double-smallest,3674
g-45-20-20-10-5--50-20-20--50--25--27,log,double-smallest,467
g-45-20-20-10-5--50-20-20--50--25--28,log,double-smallest,298
g-45-20-20-10-5--50-20-20--50--25--29,log,double-smallest,773
g-45-20-20-10-5--50-20-20--50--25--3,log,double-smallest,815
g-45-20-20-10-5--50-20-20--50--25--30,log,double-smallest,403
g-45-20-20-10-5--50-20-20--50--25--4,log,double-smallest,982
g-45-20-20-10-5--50-20-20--50--25--5,log,double-smallest,1979
g-45-20-20-10-5--50-20-20--50--25--6,log,double-smallest,590
g-45-20-20-10-5--50-20-20--50--25--7,log,double-smallest,727
g-45-20-20-10-5--50-20-20--50--25--8,log,double-smallest,495
g-45-20-20-10-5--50-20-20--50--25--9,log,double-smallest,351
g-45-20-20-10-5--50-20-20--50--50--1,log,double-smallest,1461
g-45-20-20-10-5--50-20-20--50--50--10,log,double-smallest,3559
g-45-20-20-10-5--50-20-20--50--50--11,log,double-smallest,4964
g-45-20-20-10-5--50-20-20--50--50--12,log,double-smallest,4188
g-45-20-20-10-5--50-20-20--50--50--13,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--50--14,log,double-smallest,12561
g-45-20-20-10-5--50-20-20--50--50--15,log,double-smallest,5990
g-45-20-20-10-5--50-20-20--50--50--16,log,double-smallest,2990
g-45-20-20-10-5--50-20-20--50--50--17,log,double-smallest,874
g-45-20-20-10-5--50-20-20--50--50--18,log,double-smallest,7055
g-45-20-20-10-5--50-20-20--50--50--19,log,double-smallest,37356
g-45-20-20-10-5--50-20-20--50--50--2,log,double-smallest,2011
g-45-20-20-10-5--50-20-20--50--50--20,log,double-smallest,4447
g-45-20-20-10-5--50-20-20--50--50--21,log,double-smallest,1355
g-45-20-20-10-5--50-20-20--50--50--22,log,double-smallest,5934
g-45-20-20-10-5--50-20-20--50--50--23,log,double-smallest,5736
g-45-20-20-10-5--50-20-20--50--50--24,log,double-smallest,1512
g-45-20-20-10-5--50-20-20--50--50--25,log,double-smallest,4441
g-45-20-20-10-5--50-20-20--50--50--26,log,double-smallest,2627
g-45-20-20-10-5--50-20-20--50--50--27,log,double-smallest,1145
g-45-20-20-10-5--50-20-20--50--50--28,log,double-smallest,52047
g-45-20-20-10-5--50-20-20--50--50--29,log,double-smallest,1005
g-45-20-20-10-5--50-20-20--50--50--3,log,double-smallest,11233
g-45-20-20-10-5--50-20-20--50--50--30,log,double-smallest,36791
g-45-20-20-10-5--50-20-20--50--50--4,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--50--5,log,double-smallest,3311
g-45-20-20-10-5--50-20-20--50--50--6,log,double-smallest,3789
g-45-20-20-10-5--50-20-20--50--50--7,log,double-smallest,18844
g-45-20-20-10-5--50-20-20--50--50--8,log,double-smallest,3200
g-45-20-20-10-5--50-20-20--50--50--9,log,double-smallest,12053
g-45-20-20-10-5--50-20-20--50--75--1,log,double-smallest,2485
g-45-20-20-10-5--50-20-20--50--75--10,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--11,log,double-smallest,47912
g-45-20-20-10-5--50-20-20--50--75--12,log,double-smallest,2024
g-45-20-20-10-5--50-20-20--50--75--13,log,double-smallest,1023
g-45-20-20-10-5--50-20-20--50--75--14,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--15,log,double-smallest,35399
g-45-20-20-10-5--50-20-20--50--75--16,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--17,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--18,log,double-smallest,3569
g-45-20-20-10-5--50-20-20--50--75--19,log,double-smallest,10477
g-45-20-20-10-5--50-20-20--50--75--2,log,double-smallest,28495
g-45-20-20-10-5--50-20-20--50--75--20,log,double-smallest,14252
g-45-20-20-10-5--50-20-20--50--75--21,log,double-smallest,20682
g-45-20-20-10-5--50-20-20--50--75--22,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--23,log,double-smallest,28975
g-45-20-20-10-5--50-20-20--50--75--24,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--25,log,double-smallest,51377
g-45-20-20-10-5--50-20-20--50--75--26,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--27,log,double-smallest,26872
g-45-20-20-10-5--50-20-20--50--75--28,log,double-smallest,16238
g-45-20-20-10-5--50-20-20--50--75--29,log,double-smallest,15312
g-45-20-20-10-5--50-20-20--50--75--3,log,double-smallest,6140
g-45-20-20-10-5--50-20-20--50--75--30,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--4,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--5,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--6,log,double-smallest,2652
g-45-20-20-10-5--50-20-20--50--75--7,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--50--75--8,log,double-smallest,6060
g-45-20-20-10-5--50-20-20--50--75--9,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--25--1,log,double-smallest,843
g-45-20-20-10-5--50-20-20--70--25--10,log,double-smallest,422
g-45-20-20-10-5--50-20-20--70--25--11,log,double-smallest,4528
g-45-20-20-10-5--50-20-20--70--25--12,log,double-smallest,283
g-45-20-20-10-5--50-20-20--70--25--13,log,double-smallest,369
g-45-20-20-10-5--50-20-20--70--25--14,log,double-smallest,821
g-45-20-20-10-5--50-20-20--70--25--15,log,double-smallest,1132
g-45-20-20-10-5--50-20-20--70--25--16,log,double-smallest,1050
g-45-20-20-10-5--50-20-20--70--25--17,log,double-smallest,328
g-45-20-20-10-5--50-20-20--70--25--18,log,double-smallest,938
g-45-20-20-10-5--50-20-20--70--25--19,log,double-smallest,529
g-45-20-20-10-5--50-20-20--70--25--2,log,double-smallest,370
g-45-20-20-10-5--50-20-20--70--25--20,log,double-smallest,286
g-45-20-20-10-5--50-20-20--70--25--21,log,double-smallest,430
g-45-20-20-10-5--50-20-20--70--25--22,log,double-smallest,451
g-45-20-20-10-5--50-20-20--70--25--23,log,double-smallest,388
g-45-20-20-10-5--50-20-20--70--25--24,log,double-smallest,957
g-45-20-20-10-5--50-20-20--70--25--25,log,double-smallest,668
g-45-20-20-10-5--50-20-20--70--25--26,log,double-smallest,1834
g-45-20-20-10-5--50-20-20--70--25--27,log,double-smallest,274
g-45-20-20-10-5--50-20-20--70--25--28,log,double-smallest,1565
g-45-20-20-10-5--50-20-20--70--25--29,log,double-smallest,452
g-45-20-20-10-5--50-20-20--70--25--3,log,double-smallest,167
g-45-20-20-10-5--50-20-20--70--25--30,log,double-smallest,773
g-45-20-20-10-5--50-20-20--70--25--4,log,double-smallest,539
g-45-20-20-10-5--50-20-20--70--25--5,log,double-smallest,749
g-45-20-20-10-5--50-20-20--70--25--6,log,double-smallest,423
g-45-20-20-10-5--50-20-20--70--25--7,log,double-smallest,476
g-45-20-20-10-5--50-20-20--70--25--8,log,double-smallest,865
g-45-20-20-10-5--50-20-20--70--25--9,log,double-smallest,256
g-45-20-20-10-5--50-20-20--70--50--1,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--50--10,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--50--11,log,double-smallest,1850
g-45-20-20-10-5--50-20-20--70--50--12,log,double-smallest,3387
g-45-20-20-10-5--50-20-20--70--50--13,log,double-smallest,16533
g-45-20-20-10-5--50-20-20--70--50--14,log,double-smallest,10438
g-45-20-20-10-5--50-20-20--70--50--15,log,double-smallest,7192
g-45-20-20-10-5--50-20-20--70--50--16,log,double-smallest,314
g-45-20-20-10-5--50-20-20--70--50--17,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--50--18,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--50--19,log,double-smallest,19561
g-45-20-20-10-5--50-20-20--70--50--2,log,double-smallest,4941
g-45-20-20-10-5--50-20-20--70--50--20,log,double-smallest,984
g-45-20-20-10-5--50-20-20--70--50--21,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--50--22,log,double-smallest,1688
g-45-20-20-10-5--50-20-20--70--50--23,log,double-smallest,1635
g-45-20-20-10-5--50-20-20--70--50--24,log,double-smallest,2486
g-45-20-20-10-5--50-20-20--70--50--25,log,double-smallest,12768
g-45-20-20-10-5--50-20-20--70--50--26,log,double-smallest,3789
g-45-20-20-10-5--50-20-20--70--50--27,log,double-smallest,2182
g-45-20-20-10-5--50-20-20--70--50--28,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--50--29,log,double-smallest,1103
g-45-20-20-10-5--50-20-20--70--50--3,log,double-smallest,28673
g-45-20-20-10-5--50-20-20--70--50--30,log,double-smallest,1957
g-45-20-20-10-5--50-20-20--70--50--4,log,double-smallest,5581
g-45-20-20-10-5--50-20-20--70--50--5,log,double-smallest,2042
g-45-20-20-10-5--50-20-20--70--50--6,log,double-smallest,9930
g-45-20-20-10-5--50-20-20--70--50--7,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--50--8,log,double-smallest,7241
g-45-20-20-10-5--50-20-20--70--50--9,log,double-smallest,7632
g-45-20-20-10-5--50-20-20--70--75--1,log,double-smallest,368
g-45-20-20-10-5--50-20-20--70--75--10,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--11,log,double-smallest,5741
g-45-20-20-10-5--50-20-20--70--75--12,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--13,log,double-smallest,21610
g-45-20-20-10-5--50-20-20--70--75--14,log,double-smallest,26001
g-45-20-20-10-5--50-20-20--70--75--15,log,double-smallest,20758
g-45-20-20-10-5--50-20-20--70--75--16,log,double-smallest,8358
g-45-20-20-10-5--50-20-20--70--75--17,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--18,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--19,log,double-smallest,1934
g-45-20-20-10-5--50-20-20--70--75--2,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--20,log,double-smallest,25588
g-45-20-20-10-5--50-20-20--70--75--21,log,double-smallest,4326
g-45-20-20-10-5--50-20-20--70--75--22,log,double-smallest,318
g-45-20-20-10-5--50-20-20--70--75--23,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--24,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--25,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--26,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--27,log,double-smallest,3897
g-45-20-20-10-5--50-20-20--70--75--28,log,double-smallest,44160
g-45-20-20-10-5--50-20-20--70--75--29,log,double-smallest,593
g-45-20-20-10-5--50-20-20--70--75--3,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--30,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--4,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--5,log,double-smallest,5750
g-45-20-20-10-5--50-20-20--70--75--6,log,double-smallest,3654
g-45-20-20-10-5--50-20-20--70--75--7,log,double-smallest,14763
g-45-20-20-10-5--50-20-20--70--75--8,log,double-smallest,60000
g-45-20-20-10-5--50-20-20--70--75--9,log,double-smallest,60000
g-46-35-19-0-0--20-20-20--10--25--1,log,double-smallest,183
g-46-35-19-0-0--20-20-20--10--25--10,log,double-smallest,292
g-46-35-19-0-0--20-20-20--10--25--11,log,double-smallest,499
g-46-35-19-0-0--20-20-20--10--25--12,log,double-smallest,301
g-46-35-19-0-0--20-20-20--10--25--13,log,double-smallest,344
g-46-35-19-0-0--20-20-20--10--25--14,log,double-smallest,335
g-46-35-19-0-0--20-20-20--10--25--15,log,double-smallest,660
g-46-35-19-0-0--20-20-20--10--25--16,log,double-smallest,530
g-46-35-19-0-0--20-20-20--10--25--17,log,double-smallest,1060
g-46-35-19-0-0--20-20-20--10--25--18,log,double-smallest,376
g-46-35-19-0-0--20-20-20--10--25--19,log,double-smallest,193
g-46-35-19-0-0--20-20-20--10--25--2,log,double-smallest,236
g-46-35-19-0-0--20-20-20--10--25--20,log,double-smallest,420
g-46-35-19-0-0--20-20-20--10--25--21,log,double-smallest,279
g-46-35-19-0-0--20-20-20--10--25--22,log,double-smallest,127
g-46-35-19-0-0--20-20-20--10--25--23,log,double-smallest,241
g-46-35-19-0-0--20-20-20--10--25--24,log,double-smallest,329
g-46-35-19-0-0--20-20-20--10--25--25,log,double-smallest,419
g-46-35-19-0-0--20-20-20--10--25--26,log,double-smallest,3569
g-46-35-19-0-0--20-20-20--10--25--27,log,double-smallest,326
g-46-35-19-0-0--20-20-20--10--25--28,log,double-smallest,158
g-46-35-19-0-0--20-20-20--10--25--29,log,double-smallest,642
g-46-35-19-0-0--20-20-20--10--25--3,log,double-smallest,8518
g-46-35-19-0-0--20-20-20--10--25--30,log,double-smallest,2543
